question_id,domain,condition,question,context_chars,tokens_in_context_est,context_files,cores_used,answer,latency_ms,tokens_in,tokens_out,model,accuracy,hallucination,completeness,reasoning,judge_notes
OL16,systemControl,C,How does the hand gesture camera stream recognize confirm or cancel commands?,29404,7351,docs/COMPANION.md;Resources/cores/system-control-core.md;context-os/cores/system-control-core.md;Core/Spatial/GestureEngine.swift;docs/PRIVACY.md;Resources/cores/workspace-core.md;docs/GESTURES.md;Core/Spatial/InputFusion.swift,,"The hand gesture camera stream recognizes confirm or cancel commands through the following process:

- **Gesture Detection**: The `GestureEngine` captures local camera frames using `AVCaptureSession` and analyzes hand poses with `VNDetectHumanHandPoseRequest`.
- **Gesture Classification**: The `HandGestureClassifier` classifies the detected hand poses into specific actions:
  - **Fist to Open**: Recognized as a confirm action.
  - **Closed Fist**: Recognized as a cancel action.
- **Event Routing**: The `InputFusion` class routes the recognized gestures to trigger corresponding UI actions:
  - If the gesture is a confirm action, it posts a notification to confirm the preview.
  - If the gesture is a cancel action, it posts a notification to cancel the preview.

This process ensures that gestures are processed locally, with no video streaming or cloud storage involved.",2768,6716,180,gpt-4o-mini,2,true,2,4,"Candidate introduces 'HandGestureClassifier' and 'Closed Fist' for cancel, which are not in gold."
OL17,systemControl,A,What is used to parse natural language deadlines like 'tomorrow at 5pm'?,400000,100000,App/AppRootView.swift;App/AppWindowActivation.swift;App/ChatExperienceView.swift;App/ConnectorPreviewSheet.swift;App/ContentView.swift;App/DiagnosticsDashboardView.swift;App/FilePreviewSheet.swift;App/FileWritePreviewSheet.swift;App/FloatingHUDView.swift;App/GestureCalibrationView.swift;App/GlobalShortcutManager.swift;App/GraphCanvasView.swift;App/GraphExplorerView.swift;App/InlineHUDPanel.swift;App/KeyboardMousePreviewSheet.swift;App/LCSDiff.swift;App/LaunchAtLogin.swift;App/LivePreviewPaneView.swift;App/MailDraftPreviewSheet.swift;App/MailInboxPreviewSheet.swift;App/MessagesChatsPreviewSheet.swift;App/MessagesDraftPreviewSheet.swift;App/NotesCreatePreviewSheet.swift;App/NotesListPreviewSheet.swift;App/OiloopApp.swift;App/OnboardingSettings.swift;App/OnboardingView.swift;App/PlanExecutionMonitorView.swift;App/PresenceSettings.swift;App/PreviewGestureShortcuts.swift;App/RemindersCreatePreviewSheet.swift;App/RemindersListPreviewSheet.swift;App/SafariTabPreviewSheet.swift;App/ScreenshotPreviewSheet.swift;App/SettingsView.swift;App/ShellPreviewSheet.swift;App/TerminalPanel.swift;App/UsageAnalyticsDashboardView.swift;App/WritingToolsHUDView.swift;Core/LLM/FIMCompletionClient.swift;Core/LLM/GeminiLLMClient.swift;Core/LLM/LLMClient.swift;Core/LLM/LocalLLMSettings.swift;Core/LLM/MockLLMClient.swift;Core/LLM/OllamaLLMClient.swift;Core/LLM/OpenAILLMClient.swift;Core/Memory/DatabaseSettings.swift;Core/Memory/EpisodeSummarizer.swift;Core/Memory/EpisodicMemoryManager.swift;Core/Memory/LocalEmbeddingsService.swift;Core/Memory/MemoryStore.swift;Core/Memory/Models.swift;Core/Memory/ScreenContextModels.swift;Core/Memory/SemanticIndexManager.swift;Core/Memory/SymbolicParser.swift;Core/Memory/TimelineModels.swift;Core/Memory/UserDataService.swift;Core/Orchestrator/AgentCriticService.swift;Core/Orchestrator/AgentLoopModels.swift;Core/Orchestrator/AgentTaskModels.swift;Core/Orchestrator/ChatOrchestrator.swift (partial),,The context provided does not contain information about parsing natural language deadlines like 'tomorrow at 5pm'. This information is missing.,2826,76667,26,gpt-4o-mini,0,false,0,1,The answer states that information is missing without addressing the parsing methods.
OL17,systemControl,B,What is used to parse natural language deadlines like 'tomorrow at 5pm'?,12998,3250,context-os/cores/system-control-core.md;Tools/RemindersTools/RemindersReader.swift (structure);context-os/cores/workspace-core.md;Core/Proactive/UserRuleParser.swift (structure),system-control-core;workspace-core,"The `RemindersReader.parseDate(from:)` function is used to parse natural language deadlines like ""tomorrow at 5pm"" or ""завтра в 17:00"". It utilizes `NSDataDetector(types: NSTextCheckingResult.CheckingType.date.rawValue)` to achieve this.",1600,3261,59,gpt-4o-mini,3,false,1,4,The answer is mostly correct but does not mention the return type of the function.
OL17,systemControl,C,What is used to parse natural language deadlines like 'tomorrow at 5pm'?,36516,9129,Tests/OiloopTests/RemindersTests.swift;Core/Proactive/UserRuleParser.swift;Core/Orchestrator/SystemHealthService.swift;Tests/OiloopTests/MacroTests.swift;Core/Orchestrator/GitInspectorService.swift;Core/Routine/RoutineMacroParser.swift;Core/Routine/RoutineScheduleParser.swift;Resources/cores/system-control-core.md,,"The `RemindersReader` uses `NSDataDetector(types: NSTextCheckingResult.CheckingType.date.rawValue)` to parse natural language deadlines like ""tomorrow at 5pm"".",1532,8459,36,gpt-4o-mini,2,false,1,3,Mentions NSDataDetector but lacks details on full parsing and localization.
OL18,browsing,A,How are Safari tab titles and URLs fetched?,400000,100000,App/AppRootView.swift;App/AppWindowActivation.swift;App/ChatExperienceView.swift;App/ConnectorPreviewSheet.swift;App/ContentView.swift;App/DiagnosticsDashboardView.swift;App/FilePreviewSheet.swift;App/FileWritePreviewSheet.swift;App/FloatingHUDView.swift;App/GestureCalibrationView.swift;App/GlobalShortcutManager.swift;App/GraphCanvasView.swift;App/GraphExplorerView.swift;App/InlineHUDPanel.swift;App/KeyboardMousePreviewSheet.swift;App/LCSDiff.swift;App/LaunchAtLogin.swift;App/LivePreviewPaneView.swift;App/MailDraftPreviewSheet.swift;App/MailInboxPreviewSheet.swift;App/MessagesChatsPreviewSheet.swift;App/MessagesDraftPreviewSheet.swift;App/NotesCreatePreviewSheet.swift;App/NotesListPreviewSheet.swift;App/OiloopApp.swift;App/OnboardingSettings.swift;App/OnboardingView.swift;App/PlanExecutionMonitorView.swift;App/PresenceSettings.swift;App/PreviewGestureShortcuts.swift;App/RemindersCreatePreviewSheet.swift;App/RemindersListPreviewSheet.swift;App/SafariTabPreviewSheet.swift;App/ScreenshotPreviewSheet.swift;App/SettingsView.swift;App/ShellPreviewSheet.swift;App/TerminalPanel.swift;App/UsageAnalyticsDashboardView.swift;App/WritingToolsHUDView.swift;Core/LLM/FIMCompletionClient.swift;Core/LLM/GeminiLLMClient.swift;Core/LLM/LLMClient.swift;Core/LLM/LocalLLMSettings.swift;Core/LLM/MockLLMClient.swift;Core/LLM/OllamaLLMClient.swift;Core/LLM/OpenAILLMClient.swift;Core/Memory/DatabaseSettings.swift;Core/Memory/EpisodeSummarizer.swift;Core/Memory/EpisodicMemoryManager.swift;Core/Memory/LocalEmbeddingsService.swift;Core/Memory/MemoryStore.swift;Core/Memory/Models.swift;Core/Memory/ScreenContextModels.swift;Core/Memory/SemanticIndexManager.swift;Core/Memory/SymbolicParser.swift;Core/Memory/TimelineModels.swift;Core/Memory/UserDataService.swift;Core/Orchestrator/AgentCriticService.swift;Core/Orchestrator/AgentLoopModels.swift;Core/Orchestrator/AgentTaskModels.swift;Core/Orchestrator/ChatOrchestrator.swift (partial),,"The Safari tab titles and URLs are fetched as part of the `SafariPlan` structure, which is used in the `SafariTabPreviewSheet`. The specific implementation details for fetching the tabs are not provided in the context, but it typically involves accessing the Safari application or its API to retrieve the currently open tabs, including their titles and URLs. 

If you need more specific implementation details or code snippets related to fetching Safari tabs, that information is missing from the provided context.",2216,76659,94,gpt-4o-mini,1,false,1,3,The answer mentions accessing the Safari application but lacks specific details from the gold criteria.
OL18,browsing,B,How are Safari tab titles and URLs fetched?,8901,2226,context-os/cores/browsing-core.md;Tools/SafariTools/SafariReader.swift (structure);Tools/SafariTools/ChromeReader.swift (structure);Core/Orchestrator/SafariService.swift (structure);Tools/SafariTools/BrowserContextReader.swift (structure),browsing-core,"Safari tab titles and URLs are fetched using the following process:

- The `SafariReader` executes JXA/AppleScript scripting commands.
- It queries the properties of Safari windows and tabs.
- The results are processed into an array of `SafariTab` summaries.
- This operation is bypassed if ""Use Safari"" is disabled in the settings.",1220,2627,70,gpt-4o-mini,3,false,2,5,The answer is fully correct and matches the gold criteria.
OL18,browsing,C,How are Safari tab titles and URLs fetched?,34738,8685,context-os/cores/browsing-core.md;Tests/OiloopTests/SafariTests.swift;Core/Orchestrator/TabArchiverService.swift;Resources/cores/browsing-core.md;Tools/SafariTools/SafariModels.swift;Core/Orchestrator/SafariService.swift;Tools/SafariTools/SafariReader.swift;Resources/cores/communication-core.md,,"Safari tab titles and URLs are fetched using the `SafariReader` class, which executes JXA/AppleScript scripting commands. The process involves the following steps:

- The `fetchTabs()` function constructs a JavaScript function that:
  - Checks if Safari is running.
  - Iterates through all open windows and their tabs.
  - Collects the title and URL of each tab.
- The collected data is returned as a JSON string, which is then decoded into an array of `SafariTabSummary` objects containing the title, URL, window index, and tab index.",2660,8042,116,gpt-4o-mini,2,false,1,4,The answer is mostly correct but misses the bypass condition if Safari is disabled.
OL19,browsing,A,How does Oiloop group browser tabs into new windows?,400000,100000,App/AppRootView.swift;App/AppWindowActivation.swift;App/ChatExperienceView.swift;App/ConnectorPreviewSheet.swift;App/ContentView.swift;App/DiagnosticsDashboardView.swift;App/FilePreviewSheet.swift;App/FileWritePreviewSheet.swift;App/FloatingHUDView.swift;App/GestureCalibrationView.swift;App/GlobalShortcutManager.swift;App/GraphCanvasView.swift;App/GraphExplorerView.swift;App/InlineHUDPanel.swift;App/KeyboardMousePreviewSheet.swift;App/LCSDiff.swift;App/LaunchAtLogin.swift;App/LivePreviewPaneView.swift;App/MailDraftPreviewSheet.swift;App/MailInboxPreviewSheet.swift;App/MessagesChatsPreviewSheet.swift;App/MessagesDraftPreviewSheet.swift;App/NotesCreatePreviewSheet.swift;App/NotesListPreviewSheet.swift;App/OiloopApp.swift;App/OnboardingSettings.swift;App/OnboardingView.swift;App/PlanExecutionMonitorView.swift;App/PresenceSettings.swift;App/PreviewGestureShortcuts.swift;App/RemindersCreatePreviewSheet.swift;App/RemindersListPreviewSheet.swift;App/SafariTabPreviewSheet.swift;App/ScreenshotPreviewSheet.swift;App/SettingsView.swift;App/ShellPreviewSheet.swift;App/TerminalPanel.swift;App/UsageAnalyticsDashboardView.swift;App/WritingToolsHUDView.swift;Core/LLM/FIMCompletionClient.swift;Core/LLM/GeminiLLMClient.swift;Core/LLM/LLMClient.swift;Core/LLM/LocalLLMSettings.swift;Core/LLM/MockLLMClient.swift;Core/LLM/OllamaLLMClient.swift;Core/LLM/OpenAILLMClient.swift;Core/Memory/DatabaseSettings.swift;Core/Memory/EpisodeSummarizer.swift;Core/Memory/EpisodicMemoryManager.swift;Core/Memory/LocalEmbeddingsService.swift;Core/Memory/MemoryStore.swift;Core/Memory/Models.swift;Core/Memory/ScreenContextModels.swift;Core/Memory/SemanticIndexManager.swift;Core/Memory/SymbolicParser.swift;Core/Memory/TimelineModels.swift;Core/Memory/UserDataService.swift;Core/Orchestrator/AgentCriticService.swift;Core/Orchestrator/AgentLoopModels.swift;Core/Orchestrator/AgentTaskModels.swift;Core/Orchestrator/ChatOrchestrator.swift (partial),,The context provided does not contain specific information about how Oiloop groups browser tabs into new windows. Details regarding the implementation or functionality for grouping browser tabs are missing.,1731,76662,33,gpt-4o-mini,0,false,0,1,The answer does not address the question and lacks any relevant information.
OL19,browsing,B,How does Oiloop group browser tabs into new windows?,15083,3771,context-os/cores/browsing-core.md;Tools/SafariTools/SafariReader.swift (structure);Tools/SafariTools/ChromeReader.swift (structure);Core/Orchestrator/SafariService.swift (structure);Tools/SafariTools/BrowserContextReader.swift (structure);context-os/cores/system-control-core.md;Tools/RemindersTools/RemindersReader.swift (structure),browsing-core;system-control-core,"Oiloop groups browser tabs into new windows using the following process:

- **Tab Grouping Logic**: Managed by the `SafariService`, which handles the regrouping of open tabs.
- **Grouping Criteria**: Tabs are grouped by domain or category.
- **Execution**: Utilizes AppleScript to create new browser windows with the grouped tabs.
- **Permissions**: Requires Safari Automation permissions to execute the window regrouping commands.",1340,4138,88,gpt-4o-mini,3,false,2,5,Answer is fully correct and well-reasoned.
OL19,browsing,C,How does Oiloop group browser tabs into new windows?,27817,6955,Resources/cores/browsing-core.md;context-os/cores/browsing-core.md;Tools/SafariTools/ChromeReader.swift;Core/Orchestrator/TabArchiverService.swift;Tools/SafariTools/SafariModels.swift;App/GlobalShortcutManager.swift;Tests/OiloopTests/TabArchiverTests.swift;Tests/OiloopTests/FocusModeServiceTests.swift,,"Oiloop groups browser tabs into new windows using the following process:

- **Tab Grouping Logic**: The `SafariService` manages the logic for regrouping open tabs by domain or category.
- **AppleScript Execution**: It executes AppleScript commands to create new browser windows and move the grouped tabs into them.
- **New Window Creation**: For each group of tabs, a new window is created in the browser (Safari or Google Chrome).
- **Tab Movement**: The tabs from the group are moved into the newly created window, with the first tab being set as the initial tab of the new window, and subsequent tabs being added as new tabs.

This process requires Safari Automation permissions for Safari.",1903,6304,144,gpt-4o-mini,2,false,2,4,"The answer is mostly correct but mentions Google Chrome, which is not in the gold criteria."
OL20,browsing,A,What settings controls exist for browser integration?,400000,100000,App/AppRootView.swift;App/AppWindowActivation.swift;App/ChatExperienceView.swift;App/ConnectorPreviewSheet.swift;App/ContentView.swift;App/DiagnosticsDashboardView.swift;App/FilePreviewSheet.swift;App/FileWritePreviewSheet.swift;App/FloatingHUDView.swift;App/GestureCalibrationView.swift;App/GlobalShortcutManager.swift;App/GraphCanvasView.swift;App/GraphExplorerView.swift;App/InlineHUDPanel.swift;App/KeyboardMousePreviewSheet.swift;App/LCSDiff.swift;App/LaunchAtLogin.swift;App/LivePreviewPaneView.swift;App/MailDraftPreviewSheet.swift;App/MailInboxPreviewSheet.swift;App/MessagesChatsPreviewSheet.swift;App/MessagesDraftPreviewSheet.swift;App/NotesCreatePreviewSheet.swift;App/NotesListPreviewSheet.swift;App/OiloopApp.swift;App/OnboardingSettings.swift;App/OnboardingView.swift;App/PlanExecutionMonitorView.swift;App/PresenceSettings.swift;App/PreviewGestureShortcuts.swift;App/RemindersCreatePreviewSheet.swift;App/RemindersListPreviewSheet.swift;App/SafariTabPreviewSheet.swift;App/ScreenshotPreviewSheet.swift;App/SettingsView.swift;App/ShellPreviewSheet.swift;App/TerminalPanel.swift;App/UsageAnalyticsDashboardView.swift;App/WritingToolsHUDView.swift;Core/LLM/FIMCompletionClient.swift;Core/LLM/GeminiLLMClient.swift;Core/LLM/LLMClient.swift;Core/LLM/LocalLLMSettings.swift;Core/LLM/MockLLMClient.swift;Core/LLM/OllamaLLMClient.swift;Core/LLM/OpenAILLMClient.swift;Core/Memory/DatabaseSettings.swift;Core/Memory/EpisodeSummarizer.swift;Core/Memory/EpisodicMemoryManager.swift;Core/Memory/LocalEmbeddingsService.swift;Core/Memory/MemoryStore.swift;Core/Memory/Models.swift;Core/Memory/ScreenContextModels.swift;Core/Memory/SemanticIndexManager.swift;Core/Memory/SymbolicParser.swift;Core/Memory/TimelineModels.swift;Core/Memory/UserDataService.swift;Core/Orchestrator/AgentCriticService.swift;Core/Orchestrator/AgentLoopModels.swift;Core/Orchestrator/AgentTaskModels.swift;Core/Orchestrator/ChatOrchestrator.swift (partial),,"The settings controls for browser integration in the Oiloop project include:

- **Safari Integration:**
  - Toggle to enable or disable the use of Safari.
  
- **Chrome Integration:**
  - Toggle to enable or disable the use of Google Chrome.

- **Keyboard & Mouse Integration:**
  - Toggle to enable or disable the use of keyboard and mouse event simulation.

- **Shell Commands:**
  - Toggle to enable or disable the use of shell commands.

- **Screenshot Capture:**
  - Toggle to enable or disable the use of screenshots.

- **Mail Integration:**
  - Toggle to enable or disable the use of Apple Mail.

- **Messages Integration:**
  - Toggle to enable or disable the use of Apple Messages.

- **Notes Integration:**
  - Toggle to enable or disable the use of Apple Notes.

- **Reminders Integration:**
  - Toggle to enable or disable the use of Apple Reminders.

These settings allow users to control which browser and related services are integrated with the Oiloop application.",3052,76658,211,gpt-4o-mini,1,true,1,2,Candidate includes unrelated settings and misses key details from gold.
OL20,browsing,B,What settings controls exist for browser integration?,8901,2226,context-os/cores/browsing-core.md;Tools/SafariTools/SafariReader.swift (structure);Tools/SafariTools/ChromeReader.swift (structure);Core/Orchestrator/SafariService.swift (structure);Tools/SafariTools/BrowserContextReader.swift (structure),browsing-core,"The settings controls for browser integration in the Oiloop project include:

- **Toggles for Browser Usage**:
  - ""Use Safari""
  - ""Use Google Chrome""

These settings are managed through the `SettingsView` and are saved to settings storage in `MemoryStore`. If the toggles are disabled, the browser check is skipped in briefings.",1487,2626,74,gpt-4o-mini,3,false,2,5,Answer is fully correct and well-reasoned.
OL20,browsing,C,What settings controls exist for browser integration?,71585,17897,context-os/cores/personal-core.md;Resources/cores/personal-core.md;docs/PRIVACY.md;Core/Orchestrator/TabArchiverService.swift;Core/Proactive/CalendarService.swift;docs/LICENSE-POLICY.md;Core/Memory/UserDataService.swift;Core/Orchestrator/ChatOrchestrator.swift;Core/Reminders/RemindersService.swift;Core/Persona/SystemPromptBuilder.swift;App/OiloopApp.swift;README.md;context-os/cores/workspace-core.md;context-os/cores/communication-core.md;Tools/RemindersTools/RemindersReader.swift,,"The settings controls for browser integration in Oiloop include:

- **Browser Automation Settings**: Users can enable or disable browser automation for Safari and Chrome through the application settings.
- **Safari Settings**: Specific settings for Safari can be managed, including enabling or disabling the fetching and closing of tabs.
- **Chrome Settings**: Similar to Safari, settings for Chrome can be configured to allow fetching and closing of tabs.
- **User Confirmation**: Any actions related to browser tab management require user confirmation, ensuring no silent operations occur without explicit user consent. 

These settings are accessible under **Settings → Routine automation**.",2122,15992,124,gpt-4o-mini,1,true,1,3,Candidate mentions features not in gold criteria and misses key points.
